id;fecha_creacion;ultima_actualizacion;precio;descripcion_corta;descripcion_larga;estado;refrigerado;requiere_receta;vencimiento;categoria
100446;1900-01-01 00:00:00;2016-09-23 16:31:09;1690;COLOR MOUSSE803 RUB.SAV.;COLOR MOUSSE803 RUB.SAV.                                                                           ;Activo;false;false;2040;Anticonvulsivo 
100447;1998-01-01 00:00:00;2016-09-23 16:31:09;2090;HENNA APRUMAR CR.TRAT.250;;Activo;false;false;2040;Ansiolítico 
100448;1900-01-01 00:00:00;2016-09-23 16:31:10;2640;S.COLOR   73 AVELLANA;SOFT COLOR   73 AVELLANA                                                                           ;Activo;false;false;2027;Broncodilatador 
100451;1998-06-23 00:00:00;2016-09-23 16:31:10;2890;KLTN VIT.8/73TABACO CLARO;;Activo;false;false;2020;Quimioterápico 
100454;1998-06-23 00:00:00;2016-09-23 16:31:10;2890;KLTN VIT.6/73TABACO OSC.;;Activo;false;false;2026;Hormonoterápico 
100456;1900-01-01 00:00:00;2016-09-23 16:31:10;2890;KLTN VIT.4/6 BEAUJOLAIS;KLTN VIT.4/6 BEAUJOLAIS                                                                            ;Activo;false;false;2006;Antídoto 
100461;1998-12-09 00:00:00;2016-09-23 16:31:10;2190;KLTN 1+1  5/1 CAST.CEN.CL;;Activo;false;false;2030;Anticonvulsivo 
100463;1900-01-01 00:00:00;2016-09-23 16:31:10;2190;KLTN 1+1  4/5 CAOBA OSCUR;KLTN 1+1  4/5 CAOBA OSCUR                                                                          ;Activo;false;false;2024;Ansiolítico 
100465;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  90  TEQUILA;VIVA COLOR  90 TEQUILA  (RUBIO CLARISIMO)                                                          ;Activo;false;false;2027;Broncodilatador 
100466;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR 873 PASTIS;VIVA COLOR 873 PASTIS  (TABACO CLARO)                                                              ;Activo;false;false;2011;Quimioterápico 
100467;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  80  CALVADOS;VIVA COLOR  80 CALVADOS  (RUBIO CLARO)                                                             ;Activo;false;false;2005;Hormonoterápico 
100469;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  73  COGNAC;VIVA COLOR  73 COGNAC  (AVELLANA)                                                                  ;Activo;false;false;2032;Antídoto 
100470;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  71  WHISKY;VIVA COLOR  71 WHISKY  (RUBIO CENIZA PROFUNDO)                                                     ;Activo;false;false;2008;Anticonvulsivo 
100474;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR 655 BORDEAUX;VIVA COLOR 655 BORDEAUX  (RUBIO ROJIZO PROFUNDO)                                                   ;Activo;false;false;2030;Ansiolítico 
100475;1998-12-09 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR 645 GRENADINE;;Activo;false;false;2036;Broncodilatador 
100478;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  60  CAFE A.LA;VIVA COLOR  60 CAFE AU LAIT  (RUBIO OSCURO)                                                        ;Activo;false;false;2026;Quimioterápico 
100479;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  55  CHIANTI;VIVA COLOR  55 CHIANTI  (CAOBA CLARO)                                                              ;Activo;false;false;2009;Hormonoterápico 
100480;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  54  AMARETTO;VIVA COLOR  54 AMARETTO  (CASTANO COBRIZO)                                                         ;Activo;false;false;2014;Antídoto 
100481;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  50  CAPPUCCIN;VIVA COLOR  50 CAPPUCCINO  (CASTANO CLARO)                                                         ;Activo;false;false;2027;Anticonvulsivo 
100483;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  36  PINOT NOI;VIVA COLOR  36 PINOT NOIR  (VIOLETA OSCURO)                                                        ;Activo;false;false;2026;Ansiolítico 
100484;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  30  ESPRESSO;VIVA COLOR  30 EXPRESSO  (CASTANO OSCURO)                                                          ;Activo;false;false;2022;Broncodilatador 
100485;1900-01-01 00:00:00;2016-09-23 16:31:10;2280;VIVA COLOR  20  CAFE NOIR;VIVA COLOR  20 CAFE NOIR  (NEGRO)                                                                  ;Activo;false;false;2015;Quimioterápico 
100488;1900-01-01 00:00:00;2016-09-23 16:31:10;2640;S.COLOR   71 RUBIO CENIZA;SOFT COLOR   71 RUBIO CENIZA                                                                       ;Activo;false;false;2039;Hormonoterápico 
100489;1900-01-01 00:00:00;2016-09-23 16:31:10;2640;S.COLOR  840 INDIAN COBRI;SOFT COLOR  840 INDIAN COBRIZO                                                                     ;Activo;false;false;2017;Antídoto 
100490;2002-12-05 00:00:00;2016-09-23 16:31:10;2990;DESIGN NVO.STYLING SPRAY;DESING NUEVO STYLING SPRAY                                                                         ;Activo;false;false;2020;Anticonvulsivo 
100493;2002-12-05 00:00:00;2016-09-23 16:31:10;2690;DESIGN NVO.MOUSSE WAX;DESING NUEVO MOUSSE WAX EFECTOS ESPECIALES 150ML.                                                  ;Activo;false;false;2018;Ansiolítico 
100494;2002-12-05 00:00:00;2016-09-23 16:31:10;1990;DESIGN NVO.STYLING GEL;DESING NUEVO STYLING GEL MAXIMA FIJACION 150ML.                                                    ;Activo;false;false;2031;Broncodilatador 
100495;2002-11-11 00:00:00;2016-09-23 16:31:11;1990;DESIGN NVO.WET GEL;DESING NUEVO WET GEL EFECTOS ESPECIALES 150ML.                                                     ;Activo;false;false;2038;Quimioterápico 
100496;1900-01-01 00:00:00;2016-09-23 16:31:11;2280;VIVA COLOR  81  PROSECCO;VIVA COLOR  81 PROSECCO                                                                            ;Activo;false;false;2025;Hormonoterápico 
1005;2002-11-30 00:00:00;2016-09-23 16:31:10;23250;GRIFOTRIAXONA AMP.1GR.1;GRIFOTRIAXONA AMPOLLA 1 GRAMO 1                                                                    ;Activo;false;true;2040;Antídoto 
100500;1900-01-01 00:00:00;2016-09-23 16:31:11;1390;WELLAPON SH.2EN1 HOM.400M;WELLAPON SHAMPO PARA HOMBRES  2EN1  400ML.                                                         ;Activo;false;false;2021;Anticonvulsivo 
100501;1900-01-01 00:00:00;2016-09-23 16:31:11;990;BLONDOR MANZAN. KIT  80GR;BLONDOR MANZANILLA KIT POLVO 80GR.                                                                 ;Activo;false;false;2035;Ansiolítico 
100502;2000-02-24 00:00:00;2016-09-23 16:31:11;1390;WELLAPON SH.NIN.  400+REG;;Activo;false;false;2029;Broncodilatador 
100514;2000-04-06 00:00:00;2016-09-23 16:31:11;1360;WELLAPON SH.HIERB.400+REG;;Activo;false;false;2027;Quimioterápico 
100520;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON BAL.COL&PER.300M;WELLAPON BALSAMO COLOR & PERM CABELLO CON PERMANENTE O TENIDO 300ML                                ;Activo;false;false;2030;Hormonoterápico 
100521;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON BAL.GER.TRI.300M;WELLAPON BALSAMO GERMEN DE TRIGO CABELLO DANADO  300ML                                             ;Activo;false;false;2032;Antídoto 
100522;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON BAL.HIERBAS 300M;WELLAPON BALSAMO DE HIERBAS CABELLO NORMAL 300ML                                                   ;Activo;false;false;2033;Anticonvulsivo 
100523;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON BAL.MANZLLA.300M;WELLAPON BALSAMO DE MANZANILLA CABELLO CLARO    300ML                                              ;Activo;false;false;2035;Ansiolítico 
100524;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.A/CASP.  300M;WELLAPON SHAMPOO ANTICASPA HAMAMELIS 300ML.                                                        ;Activo;false;false;2025;Broncodilatador 
100526;2000-05-16 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.COL&PERM.300M;;Activo;false;false;2010;Quimioterápico 
100527;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.GER.TRIG.300M;WELLAPON SHAMPOO GERMEN DE TRIGO CABELLO DANADO  300ML.                                            ;Activo;false;false;2010;Hormonoterápico 
100528;2000-05-16 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.HIERBAS  300M;;Activo;false;false;2023;Antídoto 
100530;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.LIMON    300M;WELLAPON SHAMPOO LIMON CABELLO GRASO  300ML.                                                       ;Activo;false;false;2027;Anticonvulsivo 
100531;2000-05-16 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.MANZANA  300M;;Activo;false;false;2020;Ansiolítico 
100532;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.MANZLLA. 300M;WELLAPON SHAMPOO MANZANILLA CABELLO CLARO 300ML                                                    ;Activo;false;false;2008;Broncodilatador 
100533;1900-01-01 00:00:00;2016-09-23 16:31:11;990;WELLAPON SH.NINOS    300M;WELLAPON SHAMPOO PARA NINOS CON VITAMINAS Y FRUTA 300ML                                            ;Activo;false;false;2012;Quimioterápico 
100535;1900-01-01 00:00:00;2016-09-23 16:31:11;2890;KLTN VIT.4/66BORGO.INTEN.;KOLESTON VITAMINA KIT 4/66 BORGONA INTENSO                                                         ;Activo;false;false;2029;Hormonoterápico 
100536;1900-01-01 00:00:00;2016-09-23 16:31:11;2890;KLTN VIT.6/55RUB.ROJ.PROF;KOLESTON VITAMINA KIT 6/55 RUBIO ROJIZO PROFUNDO                                                   ;Activo;false;false;2005;Antídoto 
100537;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR   60 RUB.OSCU.2X1;;Activo;false;false;2009;Anticonvulsivo 
100538;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR   64 COBRE    2X1;;Activo;false;false;2031;Ansiolítico 
100539;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR   67 CHOCOLAT.2X1;;Activo;false;false;2029;Broncodilatador 
100540;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR   70 RUB.NATU.2X1;;Activo;false;false;2011;Quimioterápico 
100541;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR   73 AVELLANA 2X1;;Activo;false;false;2011;Hormonoterápico 
100542;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR   80 RUB.CLAR.2X1;;Activo;false;false;2020;Antídoto 
100543;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR 1033 CHAMPAGN.2X1;;Activo;false;false;2024;Anticonvulsivo 
100544;2000-09-07 00:00:00;2016-09-23 16:31:11;2390;S.COLOR  566 MORADO   2X1;;Activo;false;false;2007;Ansiolítico 
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
